"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.205031521E1,2.440627667E0,1.271559782E0,-1.716044358E0
5.206028521E1,2.252439271E0,1.445552747E0,-1.474299998E0
5.207025621E1,2.044384813E0,1.075512874E0,-9.454684585E-1
5.208022721E1,1.663545571E0,4.391279420E-1,-5.092305028E-1
5.209019821E1,1.086470921E0,-1.292059243E-2,-5.074254674E-1
5.210016821E1,5.236130454E-1,-2.475860211E-1,-8.822974795E-1
5.211013921E1,1.624578702E-1,-4.809986839E-1,-1.483797630E0
5.212011021E1,-1.500350221E-1,-6.484027138E-1,-2.042637080E0
5.213008121E1,-4.910418980E-1,-6.829995194E-1,-2.543427127E0
5.214005221E1,-7.547242440E-1,-7.057203376E-1,-3.000351947E0
5.215002221E1,-8.693312788E-1,-6.846890724E-1,-3.267589583E0
5.215999321E1,-9.026134110E-1,-5.148903152E-1,-3.200129671E0
5.216996421E1,-8.065076975E-1,-2.950850004E-1,-2.886162257E0
5.217993521E1,-5.615631195E-1,-1.664430401E-1,-2.550822101E0
5.218990621E1,-3.238050984E-1,-8.678378999E-2,-2.360192930E0
5.219987621E1,-1.841127045E-1,4.345855325E-2,-2.399721277E0
5.220984721E1,-1.259686499E-1,2.665997046E-1,-2.525016584E0
5.221981821E1,-1.148664319E-1,4.648434117E-1,-2.581737499E0
5.222978892E1,-1.721392514E-1,5.463796180E-1,-2.541966493E0
5.223975892E1,-2.204663426E-1,5.322799346E-1,-2.530227622E0
5.224972992E1,-2.796945075E-1,4.890736887E-1,-2.593142493E0
5.225970092E1,-3.594714694E-1,5.192005903E-1,-2.661449082E0
5.226967192E1,-4.145689785E-1,6.123812342E-1,-2.680234432E0
5.227964292E1,-4.554490558E-1,7.312016264E-1,-2.618918774E0
5.228961292E1,-5.179242893E-1,8.243059641E-1,-2.557622997E0
5.229958392E1,-5.261270923E-1,9.322467345E-1,-2.435385200E0
5.230955492E1,-4.227429109E-1,1.121955261E0,-2.151862484E0
5.231952592E1,-3.588039001E-1,1.344475730E0,-1.751745703E0
5.232949692E1,-3.393839082E-1,1.503476434E0,-1.400064917E0
5.233946692E1,-3.585348185E-1,1.634913071E0,-1.011837865E0
5.234943792E1,-3.315714068E-1,1.667095854E0,-7.010501665E-1
5.235940892E1,-4.089346015E-1,1.702209261E0,-6.416208208E-1
5.236937992E1,-6.017632022E-1,1.828841241E0,-7.422408772E-1
5.237934992E1,-7.497256055E-1,1.985173276E0,-6.666287774E-1
5.238932092E1,-8.755299121E-1,2.134620214E0,-3.810484260E-1
5.239929192E1,-1.131201171E0,2.224045484E0,2.681766987E-2
5.240926292E1,-1.317576053E0,2.185757623E0,6.032689333E-1
5.241923392E1,-1.525074002E0,2.036697186E0,1.071208153E0
5.242920392E1,-1.823099568E0,1.867403921E0,1.241389026E0
5.243917492E1,-1.971202085E0,1.678743800E0,1.308896885E0
5.244914592E1,-2.152305995E0,1.697632645E0,1.597026038E0
5.245911692E1,-2.254269157E0,1.886090745E0,2.606795157E0
5.246908692E1,-2.098039302E0,1.760450745E0,4.603129306E0
5.247905792E1,-1.757928110E0,1.120854230E0,7.031583801E0
5.248902892E1,-1.632158448E0,1.862291408E-1,9.049775426E0
5.249899992E1,-1.711591265E0,-9.116259438E-1,1.010040080E1
5.250897092E1,-1.932647884E0,-1.787321332E0,9.770182800E0
5.251894092E1,-2.298622042E0,-2.257242758E0,8.091289896E0
5.252891192E1,-2.546843947E0,-2.142598448E0,5.693419847E0
5.253888292E1,-2.501918913E0,-1.685248535E0,3.553047727E0
5.254885392E1,-2.325033476E0,-1.180839061E0,1.689017358E0
5.255882492E1,-2.092431530E0,-5.999082461E-1,1.599564314E-2
5.256879492E1,-1.785674464E0,3.753737032E-2,-1.035624923E0
5.257876592E1,-1.230455464E0,4.079181361E-1,-1.133186300E0
5.258873692E1,-6.033604788E-1,3.824508807E-1,-4.943084085E-1
5.259870792E1,-3.011852178E-1,5.934573054E-2,5.667226660E-1
5.260867792E1,-2.484135118E-1,-3.980307868E-1,1.528145837E0
5.261864892E1,-2.762650059E-1,-7.984814438E-1,2.026149686E0
5.262861992E1,-3.896948500E-1,-1.095313008E0,2.178044561E0
5.263859092E1,-4.677147966E-1,-1.338668568E0,1.877153276E0
5.264856192E1,-4.953548408E-1,-1.437099719E0,1.181932783E0
5.265853192E1,-4.178284723E-1,-1.397694164E0,2.910282022E-1
5.266850292E1,-2.706225524E-1,-1.259411606E0,-6.377996653E-1
5.267847392E1,-9.260085594E-2,-1.150122761E0,-1.421424796E0
5.268844492E1,6.688801747E-2,-9.874754405E-1,-2.214648716E0
5.269841492E1,1.022857089E-2,-8.092701414E-1,-2.881687383E0
5.270838592E1,-7.965036962E-2,-7.433287516E-1,-3.355335824E0
5.271835692E1,-1.567505127E-1,-8.456623346E-1,-3.529539582E0
5.272832792E1,-1.308018121E-1,-1.105133114E0,-3.460505599E0
5.273829892E1,-5.361651901E-2,-1.276225567E0,-3.322341741E0
5.274826892E1,4.744737759E-2,-1.302713747E0,-3.342076678E0
5.275823992E1,5.520824075E-2,-1.216985672E0,-3.437478679E0
5.276821092E1,1.174464792E-1,-1.119616667E0,-3.681831483E0
5.277818192E1,2.215665693E-1,-1.031570463E0,-3.860382060E0
5.278815192E1,3.082804120E-1,-9.847111693E-1,-3.929220160E0
5.279812292E1,4.049654019E-1,-9.628896528E-1,-3.807156025E0
5.280809392E1,4.787088411E-1,-8.833578721E-1,-3.416160901E0
5.281806492E1,5.682830686E-1,-7.989480516E-1,-2.826439966E0
5.282803592E1,6.654898129E-1,-7.529243249E-1,-2.222942991E0
5.283800592E1,7.727927251E-1,-7.357390657E-1,-1.676480343E0
5.284797692E1,9.087167347E-1,-6.464123216E-1,-1.137805601E0
5.285794792E1,9.041837539E-1,-5.388463578E-1,-6.281593609E-1
5.286791892E1,9.502910958E-1,-6.119903478E-1,-1.460932678E-1
5.287788892E1,9.656927349E-1,-8.152071118E-1,2.985863131E-1
5.288785992E1,9.599769355E-1,-1.051571157E0,6.229880834E-1
5.289783092E1,1.016256825E0,-1.195776359E0,7.908224684E-1
5.290780192E1,1.115042171E0,-1.099822088E0,8.836429238E-1
5.291777292E1,1.205591933E0,-9.029352272E-1,7.487242699E-1
5.292774292E1,1.228082371E0,-7.494347066E-1,4.071147287E-1
5.293771392E1,1.210110808E0,-6.658496359E-1,1.348174971E-1
5.294768492E1,1.311160634E0,-5.485454267E-1,1.921570480E-1
5.295765592E1,1.663664123E0,-4.349594620E-1,5.677950454E-1
5.296762592E1,1.929250213E0,-4.353749067E-1,9.413847631E-1
5.297759692E1,1.952965935E0,-4.796415451E-1,1.101008488E0
5.298756792E1,1.725176101E0,-5.569323805E-1,1.028337538E0
5.299753892E1,1.328630945E0,-6.058045784E-1,1.070060930E0
5.300750892E1,1.160085247E0,-6.879687756E-1,1.233882955E0
5.301747992E1,1.252905263E0,-6.510243130E-1,1.579893111E0
5.302745092E1,1.424493707E0,-4.927211818E-1,2.270775554E0
5.303742192E1,1.507493618E0,-4.334152123E-1,3.200649489E0
5.304739292E1,1.389727625E0,-7.097631025E-1,3.984437757E0
5.305736292E1,1.019495963E0,-1.086614982E0,4.418370155E0
5.306733392E1,5.352092434E-1,-1.351828312E0,4.289175925E0
5.307730492E1,2.226930902E-1,-1.327848296E0,3.814600700E0
5.308727592E1,1.430908139E-1,-1.076469478E0,3.122151203E0
5.309724592E1,2.345264842E-1,-6.282266039E-1,2.330812426E0
5.310721692E1,3.293808571E-1,-1.948257172E-1,1.771239735E0
5.311718792E1,5.570923749E-1,8.236680329E-2,1.443035520E0
5.312715892E1,7.556991211E-1,2.432125962E-1,1.219554353E0
5.313712992E1,8.352933940E-1,4.339306444E-1,1.128911986E0
5.314709992E1,9.182762745E-1,5.230770019E-1,1.009965001E0
5.315707092E1,9.462695271E-1,5.206188324E-1,7.487125754E-1
5.316704192E1,8.172085407E-1,4.610324889E-1,3.065940750E-1
5.317701292E1,5.509997955E-1,3.358608511E-1,-3.784703887E-1
5.318698292E1,2.025328043E-1,1.858020017E-1,-1.220332618E0
5.319695392E1,-1.556974840E-1,8.299830258E-3,-2.140583789E0
5.320692492E1,-4.286384026E-1,-9.141039938E-2,-3.148129213E0
5.321689592E1,-6.709286005E-1,2.864550948E-2,-3.945301173E0
5.322686621E1,-8.486623216E-1,2.914562184E-1,-4.360127794E0
5.323683721E1,-8.750103870E-1,4.670913738E-1,-4.347236438E0
5.324680821E1,-5.675027942E-1,4.165152973E-1,-4.051667288E0
5.325677921E1,-2.684142418E-1,3.981679040E-1,-3.723975874E0
5.326675021E1,-1.269183839E-2,5.919873154E-1,-3.640605689E0
5.327672021E1,2.663555468E-1,8.403445843E-1,-3.762707831E0
5.328669121E1,3.828109230E-1,1.127525026E0,-3.899599920E0
5.329666221E1,2.723698284E-1,1.266891072E0,-4.167615235E0
5.330663321E1,4.725036297E-2,1.278111879E0,-4.478095955E0
5.331660321E1,-2.361428191E-1,1.216066197E0,-4.610053579E0
5.332657421E1,-6.064415229E-1,1.197292542E0,-4.460623305E0
5.333654521E1,-8.582153564E-1,1.195895349E0,-3.960041419E0
5.334651621E1,-8.538258516E-1,1.215277700E0,-3.351974260E0
5.335648621E1,-8.686172607E-1,1.488221926E0,-2.774039558E0
5.336645721E1,-8.161922215E-1,1.750237121E0,-1.959882022E0
5.337642821E1,-7.848129925E-1,1.841391705E0,-1.075728051E0
5.338639921E1,-7.563966208E-1,1.875174870E0,-3.111888170E-1
5.339637021E1,-8.734222832E-1,1.963839709E0,3.621244973E-1
5.340634021E1,-9.854175130E-1,1.988726921E0,9.659880924E-1
5.341631121E1,-1.007827698E0,1.882557565E0,1.439174019E0
5.342628221E1,-1.020696616E0,1.873272771E0,1.612988936E0
5.343625321E1,-1.167876881E0,2.042484468E0,1.484425621E0
5.344622321E1,-1.373260257E0,2.308896477E0,1.192625002E0
5.345619421E1,-1.561914385E0,2.505238377E0,1.104929631E0
5.346616521E1,-1.763309741E0,2.559696127E0,1.250168620E0
5.347613621E1,-1.878406919E0,2.523688096E0,1.616261038E0
5.348610621E1,-1.858414704E0,2.425747234E0,2.036917918E0
5.349607721E1,-1.658313190E0,2.428753288E0,2.216923867E0
5.350604821E1,-1.593977446E0,2.639493079E0,2.248015267E0
5.351601921E1,-1.687592245E0,2.816819834E0,2.908886291E0
5.352599021E1,-1.551853958E0,2.658839470E0,4.460433855E0
5.353596021E1,-1.498557318E0,1.997878106E0,6.265821329E0
5.354593121E1,-1.673407046E0,1.043623329E0,8.126510600E0
5.355590221E1,-1.756312524E0,-4.496216476E-3,9.732517376E0
5.356587321E1,-1.679521333E0,-9.967090711E-1,1.044110285E1
5.357584321E1,-1.634365772E0,-1.593269202E0,9.845116038E0
5.358581421E1,-1.644823517E0,-1.801986149E0,8.247273145E0
5.359578521E1,-1.534559648E0,-1.622689467E0,6.200700889E0
5.360575621E1,-1.379076629E0,-1.250474430E0,4.310924644E0
5.361572621E1,-9.620928235E-1,-9.003855488E-1,2.707835044E0
5.362569721E1,-5.447651653E-1,-4.892368260E-1,1.354836119E0
5.363566821E1,-7.992277678E-2,-2.199897945E-1,5.577834427E-1
5.364563921E1,3.383637518E-1,-2.068847224E-1,1.321692932E-1
5.365560921E1,4.461628734E-1,-4.532504296E-1,-1.880639970E-2
5.366558021E1,2.946460207E-1,-8.919597110E-1,3.089551806E-2
5.367555121E1,5.267953925E-2,-1.354364834E0,6.338206351E-2
5.368552221E1,-8.569606170E-2,-1.707495144E0,-1.037050474E-1
5.369549221E1,-1.452903355E-1,-1.876965288E0,-5.472496837E-1
5.370546321E1,-7.519636273E-2,-1.882840278E0,-1.223164424E0
5.371543421E1,9.334864173E-2,-1.758692487E0,-1.921647078E0
5.372540521E1,1.571531300E-1,-1.558259290E0,-2.760743575E0
5.373537621E1,1.059557869E-1,-1.245214567E0,-3.591611869E0
5.374534621E1,-2.015033106E-1,-8.613182545E-1,-4.231962090E0
5.375531721E1,-3.803215440E-1,-7.720879894E-1,-4.445929252E0
5.376528821E1,-2.581355676E-1,-1.080013183E0,-4.164784598E0
5.377525921E1,1.973254384E-2,-1.428868886E0,-3.687364118E0
5.378522921E1,1.107363059E-1,-1.487990084E0,-3.253892480E0
5.379520021E1,1.196042480E-1,-1.339983607E0,-3.109778495E0
5.380517121E1,1.838534901E-1,-1.208793138E0,-3.117738310E0
5.381514221E1,1.915972136E-1,-1.124930617E0,-3.078095942E0
5.382511221E1,1.990359683E-1,-1.080020492E0,-3.064160857E0
5.383508321E1,2.227795559E-1,-1.058694527E0,-2.951272758E0
5.384505421E1,1.925641421E-1,-1.034926180E0,-2.540345060E0
5.385502521E1,2.768267041E-1,-1.086937748E0,-2.166462981E0
5.386499521E1,3.599252499E-1,-1.117343562E0,-1.856158848E0
5.387496621E1,5.391649579E-1,-1.115790834E0,-1.676922392E0
5.388493721E1,6.961888645E-1,-9.897073227E-1,-1.578241857E0
5.389490821E1,7.917290792E-1,-7.394008845E-1,-1.408149278E0
5.390487821E1,8.375058342E-1,-4.829724115E-1,-1.062491709E0
5.391484921E1,8.211709064E-1,-4.769032940E-1,-6.232781053E-1
5.392482021E1,8.281519702E-1,-7.181591195E-1,-1.767981666E-1
5.393479121E1,7.435305537E-1,-1.134610974E0,7.835853696E-2
5.394476221E1,5.265742216E-1,-1.460093310E0,2.556578100E-2
5.395473221E1,2.549636724E-1,-1.429916123E0,-3.812384605E-1
5.396470321E1,1.791850732E-1,-1.219909279E0,-8.369792193E-1
5.397467421E1,3.535873797E-1,-1.007648335E0,-1.093329340E0
5.398464521E1,6.659268922E-1,-7.493250713E-1,-9.863749945E-1
5.399461521E1,1.013821825E0,-4.155589852E-1,-7.528208292E-1
5.400458621E1,1.240098984E0,-2.840442878E-1,-5.151367754E-1
5.401455721E1,1.208544923E0,-1.887466595E-1,-2.645157570E-1
5.402452821E1,1.027898558E0,-2.338593900E-2,5.220277190E-2
5.403449821E1,8.951753142E-1,2.863790810E-2,5.389624250E-1
5.404446921E1,8.086694862E-1,7.894355088E-2,1.319077472E0
5.405444021E1,8.217421793E-1,1.614150193E-1,2.489157949E0
5.406441121E1,8.855082587E-1,9.880654246E-2,3.885079529E0
5.407438121E1,8.208072095E-1,-1.174150139E-1,5.387674788E0
5.408435221E1,5.888860984E-1,-4.703804326E-1,6.838894072E0
5.409432321E1,4.329970268E-1,-1.035112706E0,7.825766664E0
5.410429421E1,6.250861374E-1,-1.627153524E0,7.919034432E0
5.411426421E1,8.403578867E-1,-1.823469404E0,6.701065843E0
5.412423521E1,9.598529014E-1,-1.391148206E0,4.642062991E0
5.413420621E1,1.178998870E0,-6.317694318E-1,2.519127853E0
5.414417721E1,1.601324618E0,3.112879273E-1,5.296296841E-1
5.415414721E1,2.093875354E0,1.237296560E0,-9.573090702E-1
5.416411821E1,2.723051545E0,1.783844285E0,-1.835120566E0
5.417408921E1,3.157057911E0,1.911756221E0,-2.193612773E0
5.418406021E1,3.376524965E0,1.743216954E0,-2.243212949E0
5.419403021E1,3.205129625E0,1.392595392E0,-2.209782078E0
5.420400121E1,2.648465340E0,9.526386067E-1,-2.339078634E0
5.421397221E1,1.890090094E0,4.448769245E-1,-2.481838989E0
5.422394321E1,1.155509069E0,3.067770928E-2,-2.609357407E0
5.423391446E1,4.721154842E-1,-2.696624762E-1,-2.712016388E0
5.424388446E1,4.907610124E-2,-4.215222681E-1,-2.808692497E0
5.425385546E1,-1.519449968E-1,-4.222449839E-1,-2.896527032E0
5.426382646E1,-1.735292807E-1,-3.589824960E-1,-3.033455958E0
5.427379746E1,-1.635361151E-1,-2.789577949E-1,-3.257665104E0
5.428376746E1,-2.121888414E-1,-2.693809327E-1,-3.461417765E0
5.429373846E1,-3.201873530E-1,-3.285103163E-1,-3.730993118E0
5.430370946E1,-5.441406461E-1,-3.987040937E-1,-4.093149775E0
5.431368046E1,-8.489386757E-1,-4.210606304E-1,-4.394191334E0
5.432365046E1,-1.030893209E0,-4.083327037E-1,-4.520696429E0
5.433362146E1,-1.084626855E0,-2.812449333E-1,-4.407899546E0
5.434359246E1,-1.148943889E0,-2.993131220E-2,-4.137726023E0
5.435356346E1,-1.230299782E0,2.094700688E-1,-3.712603624E0
5.436353346E1,-1.254938925E0,4.171125904E-1,-3.125578841E0
5.437350446E1,-1.337197409E0,6.819268477E-1,-2.312837500E0
5.438347546E1,-1.351887076E0,8.944570568E-1,-1.424530252E0
5.439344646E1,-1.171217322E0,1.149522544E0,-5.102771544E-1
5.440341646E1,-9.644982219E-1,1.497131621E0,3.820079541E-1
5.441338746E1,-6.823376146E-1,1.691540431E0,8.430158848E-1
5.442335846E1,-5.468980468E-1,1.802636067E0,8.795931423E-1
5.443332946E1,-6.398708953E-1,1.959662166E0,6.127297282E-1
5.444329946E1,-9.063118480E-1,2.129821404E0,3.975247103E-1
5.445327046E1,-1.356635454E0,2.157750337E0,4.091302639E-1
5.446324146E1,-1.624483978E0,1.906145817E0,7.500971961E-1
5.447321246E1,-1.798384264E0,1.625911868E0,1.333822981E0
5.448318246E1,-2.059963403E0,1.599140391E0,1.964848647E0
5.449315346E1,-2.123366078E0,1.615426641E0,2.593374628E0
5.450312446E1,-1.965249035E0,1.548359954E0,2.966957329E0
5.451309546E1,-1.822261662E0,1.566048658E0,2.861676457E0
5.452306546E1,-1.836522436E0,1.857085631E0,2.461001267E0
5.453303646E1,-1.898793821E0,2.200227728E0,2.145518255E0
5.454300746E1,-2.015481295E0,2.272599008E0,2.784542912E0
5.455297846E1,-2.082925711E0,1.957479693E0,4.787170419E0
5.456294846E1,-1.953056567E0,1.202891835E0,7.306973625E0
5.457291946E1,-2.078705630E0,2.438426337E-1,9.521784309E0
5.458289046E1,-2.258016345E0,-7.126264840E-1,1.124805486E1
5.459286146E1,-2.154888710E0,-1.499527517E0,1.203750733E1
5.460283146E1,-1.832139655E0,-1.967115904E0,1.123185106E1
5.461280246E1,-1.530323633E0,-2.006070055E0,9.151312911E0
5.462277346E1,-1.200993244E0,-1.594750301E0,6.622456461E0
5.463274446E1,-6.176972303E-1,-1.019561744E0,4.027676747E0
5.464271446E1,1.224010809E-1,-3.700047898E-1,1.583212575E0
5.465268546E1,6.408163170E-1,1.553119880E-1,-4.277249944E-1
5.466265646E1,9.565723211E-1,3.699515802E-1,-1.729706962E0
5.467262746E1,1.034672703E0,1.719277284E-1,-2.386766771E0
5.468259746E1,8.284300784E-1,-3.575227386E-1,-2.547744126E0
5.469256846E1,4.144221403E-1,-9.649478728E-1,-2.454009751E0
5.470253946E1,-1.028355664E-1,-1.453930345E0,-2.249012218E0
5.471251046E1,-5.408683249E-1,-1.837691879E0,-2.102866325E0
5.472248046E1,-6.728489723E-1,-2.103481744E0,-2.232338882E0
5.473245146E1,-6.016235268E-1,-2.140168637E0,-2.704453014E0
5.474242246E1,-5.184278807E-1,-1.899729960E0,-3.290587851E0
5.475239346E1,-4.580529671E-1,-1.557290114E0,-3.680867277E0
5.476236346E1,-3.822774742E-1,-1.324739039E0,-3.821558302E0
5.477233446E1,-2.500897258E-1,-1.293992040E0,-3.817204465E0
5.478230546E1,-1.864910229E-1,-1.386679763E0,-3.794841789E0
5.479227646E1,-1.204202452E-1,-1.507039435E0,-3.648667830E0
5.480224646E1,-4.229113838E-2,-1.580260901E0,-3.348976393E0
5.481221746E1,1.351186836E-1,-1.603205667E0,-3.027029868E0
5.482218846E1,3.332530295E-1,-1.564806710E0,-3.008825732E0
5.483215946E1,4.532477253E-1,-1.452581100E0,-3.151627017E0
5.484212946E1,6.329642373E-1,-1.312764526E0,-3.272966682E0
5.485210046E1,8.093950526E-1,-1.204727276E0,-3.308686153E0
5.486207146E1,9.221849920E-1,-1.212822454E0,-3.160713590E0
5.487204246E1,8.572179676E-1,-1.242603200E0,-2.736150770E0
5.488201246E1,7.534605145E-1,-1.230725459E0,-2.223220149E0
5.489198346E1,7.048599198E-1,-1.228035155E0,-1.638411461E0
5.490195446E1,8.183840503E-1,-1.300402050E0,-1.069235888E0
5.491192546E1,9.373686761E-1,-1.385338412E0,-5.802870369E-1
5.492189546E1,1.055538931E0,-1.380362139E0,-9.206090212E-2
5.493186646E1,1.182472627E0,-1.393778868E0,2.591181922E-1
5.494183746E1,1.170733392E0,-1.374445927E0,4.571341503E-1
5.495180846E1,9.852748409E-1,-1.333905426E0,5.823528582E-1
5.496177846E1,9.154819632E-1,-1.432714308E0,5.379561192E-1
5.497174946E1,8.486498232E-1,-1.515973396E0,5.202910960E-1
5.498172046E1,7.926250188E-1,-1.369908195E0,6.426914459E-1
5.499169146E1,8.872033665E-1,-1.127591392E0,6.977330410E-1
5.500166146E1,9.830319951E-1,-8.971116927E-1,8.849357432E-1
5.501163246E1,9.843608480E-1,-8.049750692E-1,1.232506521E0
5.502160346E1,7.288409592E-1,-6.448446831E-1,1.451044452E0
5.503157446E1,2.337503394E-1,-3.241254893E-1,1.557352679E0
5.504154446E1,-1.578230748E-1,-8.370113790E-2,1.749043704E0
5.505151546E1,-2.778159799E-1,1.012825459E-1,2.103302527E0
5.506148646E1,-2.040855872E-1,2.369797567E-1,2.750708583E0
5.507145646E1,5.083174601E-2,1.902365300E-1,3.794714904E0
5.508142746E1,2.716079179E-1,-5.795467794E-3,4.791948763E0
5.509139846E1,2.387508052E-1,-1.890401897E-1,5.520089664E0
5.510136946E1,3.903089538E-2,-4.565295482E-1,5.817931042E0
5.511133946E1,-1.905922600E-1,-7.448706624E-1,5.455100201E0
5.512131046E1,-3.738166628E-1,-7.248392710E-1,4.330754891E0
5.513128146E1,-3.519267339E-1,-3.377825385E-1,2.603139478E0
5.514125246E1,-4.674308047E-2,1.905417547E-1,9.193466073E-1
5.515122246E1,3.782555035E-1,6.955096373E-1,-3.124260879E-1
5.516119346E1,8.785646901E-1,1.044662671E0,-8.816963857E-1
5.517116446E1,1.371730772E0,1.153280257E0,-1.016503358E0
5.518113546E1,1.586138522E0,1.067984876E0,-9.760488117E-1
5.519110546E1,1.439437729E0,9.458961824E-1,-6.971383792E-1
5.520107646E1,1.154579581E0,7.415716633E-1,-1.308273572E-1
5.521104746E1,7.555085018E-1,3.428854036E-1,1.415610909E-1
5.522101846E1,2.067419042E-1,-1.380121234E-1,-1.699884993E-1
5.523098842E1,-2.620822189E-1,-4.429754099E-1,-8.105878115E-1
5.524095942E1,-4.854181556E-1,-4.425275132E-1,-1.611982630E0
5.525093042E1,-4.349922064E-1,-1.218039340E-1,-2.404777949E0
5.526090142E1,-3.268138198E-1,3.892637640E-1,-2.931170615E0
5.527087142E1,-3.441474520E-1,7.570694160E-1,-2.827598299E0
5.528084242E1,-1.631537620E-1,6.479407838E-1,-2.452115253E0
5.529081342E1,-6.596280523E-2,3.357161325E-1,-2.311883819E0
5.530078442E1,2.796642847E-2,2.121662199E-1,-2.272161344E0
5.531075442E1,-7.777746990E-3,2.118633342E-1,-2.445041292E0
5.532072542E1,-1.177041587E-1,3.534232557E-1,-2.876055345E0
5.533069642E1,-1.527033258E-1,5.764641273E-1,-3.390247210E0
5.534066742E1,-1.938688935E-1,7.487213463E-1,-3.876350221E0
5.535063742E1,-3.033863655E-1,9.000472873E-1,-4.109604424E0
5.536060842E1,-4.116409121E-1,9.863320175E-1,-3.981231143E0
5.537057942E1,-4.317066559E-1,1.023106326E0,-3.311495740E0
5.538054942E1,-5.296078301E-1,1.102576711E0,-2.607482790E0
5.539052042E1,-7.076567893E-1,1.188048094E0,-2.219964420E0
5.540049142E1,-9.005038087E-1,1.303175969E0,-1.819235435E0
5.541046242E1,-1.026961542E0,1.405356063E0,-1.455398873E0
5.542043242E1,-1.128657486E0,1.582295440E0,-1.143753973E0
5.543040342E1,-1.161986396E0,1.730220348E0,-1.148675575E0
5.544037442E1,-1.309609368E0,1.884138944E0,-1.345900989E0
5.545034542E1,-1.548555397E0,2.093340626E0,-1.300146527E0
5.546031542E1,-1.823333456E0,2.203499245E0,-1.020478880E0
5.547028642E1,-2.009962254E0,2.101977548E0,-7.782445228E-1
5.548025742E1,-2.052683181E0,2.012076607E0,-4.454514134E-1
5.549022842E1,-2.147866643E0,2.217884565E0,3.860033566E-1
5.550019842E1,-2.206077282E0,2.249048470E0,1.367014700E0
5.551016942E1,-2.235355168E0,2.057867907E0,2.164662623E0
5.552014042E1,-2.267131569E0,1.802577010E0,2.867901403E0
5.553011142E1,-2.289936003E0,1.551538208E0,3.587624068E0
5.554008142E1,-2.561999346E0,1.439969240E0,4.051219391E0
5.555005242E1,-2.835132144E0,1.562838245E0,4.584513525E0
5.556002342E1,-2.565097493E0,1.613860756E0,5.622859742E0
5.556999442E1,-1.948437997E0,1.408099576E0,7.185971344E0
5.557996442E1,-1.399365298E0,9.570886302E-1,8.830791938E0
5.558993542E1,-1.142039423E0,2.451228815E-1,9.880508065E0
5.559990642E1,-1.232500966E0,-5.948340324E-1,9.962355051E0
5.560987642E1,-1.553257874E0,-1.282221010E0,9.098655226E0
5.561984742E1,-1.830341344E0,-1.602332386E0,7.307216869E0
5.562981842E1,-1.865353302E0,-1.542388777E0,5.162458168E0
5.563978942E1,-1.613820410E0,-1.326296737E0,3.205927185E0
5.564975942E1,-1.079553592E0,-8.624233782E-1,1.595360751E0
5.565973042E1,-4.994639716E-1,-2.271596503E-1,3.050819850E-1
5.566970142E1,1.221262983E-1,2.330852187E-1,-5.344115371E-1
5.567967242E1,5.672444569E-1,3.340406129E-1,-8.518738317E-1
